EmployeeID,EmployeeName,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,HourlyRate,DailyRate,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,BusinessTravel,MaritalStatus,DistanceFromHome,OverTime,PercentSalaryHike,TrainingTimesLastYear,StockOptionLevel,JobInvolvement,Attrition,JoiningDate,Attrition_Flag,Age_Group,Income_Band,Tenure_Group,Avg_Satisfaction,High_Risk,Joining_Year,Joining_Month
EMP1108,Daniel Garcia,46.0,Male,IT,Operations Lead,Other,3,19869.0,45,405,32.0,7,3,16.0,6,4.0,4,3.0,3.0,4,Non-Travel,Single,24,yes,22,6,1,2,No,2020-11-24,0.0,46-60,Very High,15+ yrs,3.6666666666666665,0,2020,11
EMP6371,Sandra White,38.0,Male,Sales,Manager,Life Sciences,1,9993.0,56,1106,24.0,14,1,27.0,9,2.0,1,1.0,3.0,3,Travel_Frequently,married,9,No,15,0,3,2,No,2016-09-14,0.0,36-45,High,15+ yrs,1.3333333333333333,0,2016,9
EMP2820,Daniel Miller,37.0,M,H.R,Financial Analyst,Life Sciences,4,1941.0,72,386,20.0,14,9,19.0,7,3.0,1,2.0,3.0,1,Travel_Rarely,Married,23,Yes,11,1,0,3,No,2014-03-19,0.0,36-45,Low,15+ yrs,2.0,0,2014,3
EMP5999,David White,23.0,Male,Research & Development,Marketing Specialist,Other,3,7468.0,41,827,4.0,5,3,33.0,8,4.0,1,2.0,3.0,4,Non-Travel,Divorced,21,Yes,20,3,2,1,No,2013-04-12,0.0,18-25,High,4–7 yrs,2.3333333333333335,0,2013,4
EMP2854,Sarah Young,23.0,Female,Operations,Laboratory Technician,Medical,3,5280.0,48,400,21.0,2,0,5.0,4,4.0,1,1.0,3.0,3,Non-Travel,SINGLE,10,Yes,22,5,1,1,No,2020-03-19,0.0,18-25,Medium,15+ yrs,2.0,0,2020,3
EMP7930,Daniel Anderson,59.0,Female,Operations,Marketing Specialist,Human Resources,2,1610.0,72,451,19.0,9,11,17.0,9,4.0,4,3.0,3.0,2,Non-Travel,Married,28,No,24,3,1,4,No,2023-11-13,0.0,46-60,Low,15+ yrs,3.6666666666666665,0,2023,11
EMP3153,Barbara Garcia,50.0,Male,Sales,Manager,Medical,4,9834.0,84,402,18.0,2,2,31.0,3,1.0,2,1.0,3.0,3,Travel_Frequently,Divorced,24,yes,23,2,0,3,No,2013-01-09,0.0,46-60,High,15+ yrs,1.3333333333333333,0,2013,1
EMP7287,Linda White,20.0,Male,Sales,HR Representative,Human Resources,5,4236.0,96,531,30.0,16,6,15.0,2,2.0,2,2.0,3.0,3,Travel_Frequently,Married,1,No,24,4,3,1,No,2022-12-25,0.0,18-25,Medium,15+ yrs,2.0,0,2022,12
EMP6348,Jennifer Martin,32.0,Female,Human resources,Director,Life Sciences,4,6349.0,93,476,5.0,6,1,32.0,6,3.0,3,3.0,3.0,3,Travel_Rarely,Married,29,Yes,22,1,0,1,No,2018-09-25,0.0,26-35,High,4–7 yrs,3.0,0,2018,9
EMP2244,Karen Brown,27.0,fEmale,Marketing,Laboratory Technician,Life Sciences,1,18635.0,86,219,8.0,4,5,36.0,8,4.0,1,2.0,3.0,3,Non-Travel,Divorced,14,No,13,2,3,3,No,2016-09-21,0.0,26-35,Very High,8–15 yrs,2.3333333333333335,0,2016,9
EMP7474,  Thomas Garcia   ,57.0,Male,H.R,Software Engineer,Medical,2,7703.0,97,423,32.0,9,5,17.0,2,1.0,4,1.0,3.0,1,Non-Travel,Single,3,yes,15,4,1,3,No,2017-01-01,0.0,46-60,High,15+ yrs,2.0,0,2017,1
EMP8274,Thomas Thompson,44.0,Male,Sales ,Sales Executive,Other,3,16147.0,68,1260,21.0,10,9,12.0,9,1.0,3,2.0,3.0,4,Travel_Frequently,Single,15,no,23,6,0,3,Yes,2018-09-12,1.0,36-45,Very High,15+ yrs,2.0,0,2018,9
EMP2726,David Moore,51.0,MALE,Sales ,Director,Other,5,14819.0,41,869,34.0,3,17,3.0,4,4.0,1,4.0,3.0,1,Travel_Frequently,divorced,20,no,19,0,0,1,Yes,2011-04-20,1.0,46-60,Very High,15+ yrs,3.0,0,2011,4
EMP2721,Lisa Miller$$,53.0,mAle,Research & Development,Marketing Specialist,Human Resources,3,4059.0,71,485,15.0,15,6,28.0,9,3.0,3,4.0,3.0,4,Travel_Rarely,Married,14,Yes,12,0,3,4,No,2013-03-13,0.0,46-60,Medium,8–15 yrs,3.3333333333333335,0,2013,3
EMP6874,Lisa White,51.0,f,Research & Development,Financial Analyst,Medical,1,12373.0,53,418,10.0,1,9,11.0,3,4.0,4,4.0,3.0,4,Travel_Rarely,Divorced,21,Yes,15,6,3,2,No,2023-03-02,0.0,46-60,Very High,8–15 yrs,4.0,0,2023,3
EMP2394,David Smith,53.0,Male,R&D,Marketing Specialist,Life Sciences,2,16597.0,31,662,10.0,5,9,18.0,4,3.0,2,1.0,3.0,1,Travel_Rarely,Single,4,Yes,14,2,0,4,Yes,2021-10-03,1.0,46-60,Very High,8–15 yrs,2.0,0,2021,10
EMP2542,Betty Davis,46.0,m,Research & Development,Sales Executive,Other,3,6463.0,53,805,20.0,3,3,4.0,5,2.0,4,2.0,4.0,2,Travel_Rarely,Married,14,No,19,2,3,4,No,2016-07-05,0.0,46-60,High,15+ yrs,2.6666666666666665,0,2016,7
EMP5879,Robert Davis,23.0,Male,IT,Sales Executive,Life Sciences,2,6056.0,45,1126,35.0,2,8,0.0,0,2.0,1,3.0,3.0,2,Non-Travel,Divorced,14,No,20,2,0,2,No,2019-10-04,0.0,18-25,High,15+ yrs,2.0,0,2019,10
EMP6552,Anthony Davis,59.0,Male,it,Software Engineer,Marketing,3,4748.0,65,994,32.0,8,0,21.0,9,1.0,2,1.0,3.0,3,Non-Travel,Married,6,No,19,2,0,2,No,2017-08-11,0.0,46-60,Medium,15+ yrs,1.3333333333333333,0,2017,8
EMP3604,Patricia Williams,28.0,Male,Marketing,Software Engineer,Other,3,7907.0,82,1356,3.0,4,3,35.0,5,3.0,2,3.0,3.0,2,Travel_Rarely,Married,29,No,20,0,0,3,No,2016-08-20,0.0,26-35,High,1–3 yrs,2.6666666666666665,0,2016,8
EMP6807,Jennifer Young,54.0,Male,Human resources,Research Scientist,Marketing,5,16310.0,31,926,6.0,2,2,3.0,3,2.0,1,1.0,3.0,1,Travel_Rarely,DIVORCED,23,N,23,2,0,3,No,2021-01-09,0.0,46-60,Very High,4–7 yrs,1.3333333333333333,0,2021,1
EMP5315,John Smith,45.0,Female,H.R,Marketing Specialist,Medical,4,13167.0,96,1313,15.0,3,9,9.0,9,4.0,1,3.0,4.0,2,Travel_Frequently,Divorced,11,Y,14,0,1,4,No,2023-07-06,0.0,36-45,Very High,8–15 yrs,2.6666666666666665,0,2023,7
EMP4750,Matthew Martin,20.0,Male,Finance,Software Engineer,Life Sciences,3,6320.0,71,1140,16.0,14,4,13.0,7,4.0,1,1.0,3.0,1,Non-Travel,divorced,6,No,14,3,0,4,No,2011-11-13,0.0,18-25,High,15+ yrs,2.0,0,2011,11
EMP2178,  Jessica Taylor   ,38.0,m,Human Resources,Director,Technical Degree,1,19585.0,90,202,20.0,6,4,33.0,3,3.0,1,2.0,3.0,4,Travel_Rarely,Single,6,No,13,0,1,2,No,2010-08-09,0.0,36-45,Very High,15+ yrs,2.0,0,2010,8
EMP1723,Betty Moore,31.0,Male,IT,Laboratory Technician,Life Sciences,4,15099.0,57,500,26.0,11,15,8.0,6,3.0,2,3.0,3.0,3,Travel_Frequently,Divorced,3,No,19,5,1,3,No,2012-05-02,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2012,5
EMP6344,  Karen Davis   ,27.0,mAle,H.R,Laboratory Technician,Marketing,3,13148.0,97,924,27.0,4,5,26.0,5,1.0,1,4.0,3.0,2,Travel_Frequently,Divorced,12,No,14,2,0,3,No,2017-02-22,0.0,26-35,Very High,15+ yrs,2.0,0,2017,2
EMP7096,Mark Anderson,59.0,mAle,Sales,Financial Analyst,Life Sciences,3,5145.0,46,887,34.0,12,14,0.0,0,4.0,2,2.0,3.0,2,Travel_Frequently,Divorced,19,Yes,15,2,3,1,No,2016-05-26,0.0,46-60,Medium,15+ yrs,2.6666666666666665,0,2016,5
EMP5282,  Robert Brown   ,41.0,Female,sales dept,Laboratory Technician,Technical Degree,5,4024.0,62,818,18.0,14,6,16.0,7,4.0,2,1.0,3.0,4,Travel_Frequently,Single,9,N,19,4,3,4,No,2014-11-10,0.0,36-45,Medium,15+ yrs,2.3333333333333335,0,2014,11
EMP4143,William Allen,42.0,Male,R&D,HR Representative,Medical,1,9259.0,97,223,20.0,16,2,29.0,4,1.0,4,2.0,3.0,3,Non-Travel,Single,19,Yes,11,3,0,2,Yes,2023-10-11,1.0,36-45,High,15+ yrs,2.3333333333333335,0,2023,10
EMP6585,Christopher Martin,55.0,Female,Human Resources,Marketing Specialist,Human Resources,1,11223.0,79,1345,4.0,1,1,17.0,5,4.0,1,1.0,3.0,1,Non-Travel,Married,18,No,19,6,0,2,No,2022-02-06,0.0,46-60,Very High,4–7 yrs,2.0,0,2022,2
EMP4016,Michael Moore,46.0,MALE,Sales ,Software Engineer,Marketing,4,13964.0,90,1354,4.0,4,4,13.0,5,4.0,4,3.0,3.0,3,Travel_Frequently,Single,9,Yes,23,0,0,4,No,2023-07-24,0.0,46-60,Very High,4–7 yrs,3.6666666666666665,0,2023,7
EMP7392,John Miller,23.0,Male,Research & Development,Research Scientist,Human Resources,2,5303.0,85,624,22.0,5,17,14.0,4,2.0,4,3.0,4.0,3,Travel_Rarely,Married,28,Yes,21,0,1,1,Yes,2016-05-20,1.0,18-25,Medium,15+ yrs,3.0,0,2016,5
EMP7203,  Patricia Brown   ,47.0,Male,H.R,Financial Analyst,Marketing,4,17340.0,62,389,32.0,7,14,27.0,8,4.0,2,3.0,3.0,3,Travel_Frequently,divorced,27,No,21,6,0,1,No,2019-03-06,0.0,46-60,Very High,15+ yrs,3.0,0,2019,3
EMP6326,Christopher Martin,53.0,f,H.R,Sales Executive,Life Sciences,2,10295.0,81,481,13.0,4,14,30.0,6,1.0,1,1.0,3.0,1,Travel_Rarely,Married,25,Yes,17,2,0,3,No,2015-05-11,0.0,46-60,Very High,8–15 yrs,1.0,0,2015,5
EMP3621,Susan Anderson**,45.0,Female,Sales,Software Engineer,Medical,3,7536.0,69,859,7.0,3,8,25.0,4,3.0,3,1.0,3.0,2,Travel_Frequently,Married,12,Yes,17,4,0,2,No,2015-11-23,0.0,36-45,High,4–7 yrs,2.3333333333333335,0,2015,11
EMP3431,Anthony Thomas!!,18.0,Female,Sales,Director,Human Resources,2,7495.0,70,1058,30.0,9,6,35.0,3,3.0,1,3.0,3.0,3,Travel_Frequently,Married,22,Yes,21,4,3,4,No,2021-04-27,0.0,18-25,High,15+ yrs,2.3333333333333335,0,2021,4
EMP4567,  Betty Garcia   ,59.0,Female,IT,Marketing Specialist,Marketing,4,17785.0,79,558,30.0,14,9,36.0,6,3.0,2,4.0,3.0,3,Travel_Rarely,Married,23,No,25,5,3,4,No,2017-02-23,0.0,46-60,Very High,15+ yrs,3.0,0,2017,2
EMP3747,Jessica White,55.0,Male,Research & Development,HR Representative,Medical,5,16286.0,74,1378,12.0,11,12,31.0,1,1.0,3,4.0,3.0,3,Travel_Frequently,Married,17,No,20,2,1,4,Yes,2012-03-20,1.0,46-60,Very High,8–15 yrs,2.6666666666666665,0,2012,3
EMP4329,Thomas Anderson,35.0,Male,Research & Development,Financial Analyst,Other,5,13562.0,40,746,2.0,1,0,26.0,9,4.0,3,2.0,3.0,4,Non-Travel,Divorced,1,No,21,6,3,1,Yes,2023-10-05,1.0,26-35,Very High,1–3 yrs,3.0,0,2023,10
EMP7886,Nancy Williams,23.0,Female,Marketing,Software Engineer,Other,5,16269.0,84,1194,33.0,14,6,6.0,0,4.0,4,3.0,3.0,4,Travel_Frequently,Divorced,29,No,11,5,3,2,No,2017-06-14,0.0,18-25,Very High,15+ yrs,3.6666666666666665,0,2017,6
EMP5370,William Davis,37.0,Male,Human Resources,Research Scientist,Life Sciences,5,5901.0,58,1285,31.0,13,11,4.0,1,2.0,1,2.0,3.0,2,Non-Travel,Divorced,18,Yes,18,1,1,2,No,2011-06-03,0.0,36-45,Medium,15+ yrs,1.6666666666666667,0,2011,6
EMP2755,David Williams,40.0,FEMALE,H.R,Financial Analyst,Other,3,4638.0,68,784,4.0,5,2,39.0,1,2.0,1,2.0,3.0,2,Travel_Frequently,Divorced,11,N,25,6,2,2,No,2011-03-16,0.0,36-45,Medium,4–7 yrs,1.6666666666666667,0,2011,3
EMP4983,Linda Johnson,19.0,female,Research & Development ,HR Representative,Technical Degree,5,5249.0,54,1352,11.0,2,3,37.0,9,2.0,1,2.0,3.0,4,Travel_Frequently,Divorced,27,YES,12,1,3,4,No,2012-06-23,0.0,18-25,Medium,8–15 yrs,1.6666666666666667,0,2012,6
EMP7271,Richard Smith,35.0,Female,IT,Operations Lead,Marketing,2,15312.0,55,1313,30.0,7,2,7.0,5,3.0,3,2.0,3.0,4,Travel_Frequently,Single,10,No,24,2,3,3,No,2017-12-04,0.0,26-35,Very High,15+ yrs,2.6666666666666665,0,2017,12
EMP5507,Daniel Moore,35.0,Male,sales,Marketing Specialist,Other,2,12819.0,59,863,18.0,6,8,15.0,4,1.0,4,2.0,3.0,4,Non-Travel,Married,19,0,23,4,0,1,No,2017-11-18,0.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2017,11
EMP3211,  Sarah Young   ,43.0,Male,research and development,Manager,Human Resources,3,5324.0,30,1184,9.0,8,8,35.0,2,1.0,2,4.0,3.0,4,Travel_Rarely,Single,15,Yes,18,1,3,4,No,2013-02-28,0.0,36-45,Medium,8–15 yrs,2.3333333333333335,0,2013,2
EMP7974,Nancy Smith!!,22.0,Female,Marketing,Sales Executive,Marketing,3,8553.0,87,141,30.0,6,6,38.0,6,3.0,4,1.0,4.0,2,Travel_Rarely,single,18,Yes,21,4,1,3,No,2019-09-22,0.0,18-25,High,15+ yrs,2.6666666666666665,0,2019,9
EMP8928,Mary Harris,55.0,Male,Finance,Software Engineer,Technical Degree,5,16984.0,38,316,0.0,0,1,24.0,2,3.0,2,4.0,3.0,2,Travel_Frequently,Divorced,6,Yes,21,2,1,4,No,2016-07-27,0.0,46-60,Very High,<1 yr,3.0,0,2016,7
EMP3326,Betty Wilson,44.0,FEMALE,human resources,Operations Lead,Other,3,4218.0,95,302,29.0,2,4,24.0,6,2.0,4,2.0,3.0,3,Travel_Rarely,Married,1,Yes,17,5,0,4,No,2011-05-12,0.0,36-45,Medium,15+ yrs,2.6666666666666665,0,2011,5
EMP7022,Matthew Martin,33.0,Male,Sales,Research Scientist,Medical,5,6942.0,35,540,4.0,0,5,28.0,0,3.0,1,4.0,3.0,2,Travel_Rarely,Single,4,Yes,24,6,2,2,No,2012-10-21,0.0,26-35,High,4–7 yrs,2.6666666666666665,0,2012,10
EMP5158,Jennifer Anderson,44.0,Female,Sales,Financial Analyst,Other,1,2135.0,94,773,15.0,0,14,4.0,3,3.0,4,3.0,3.0,4,Travel_Frequently,Divorced,30,no,20,2,3,4,No,2022-01-09,0.0,36-45,Low,8–15 yrs,3.3333333333333335,0,2022,1
EMP6279,Lisa Taylor,20.0,mAle,Finance,Software Engineer,Medical,2,4449.0,80,807,35.0,2,10,18.0,5,3.0,3,1.0,4.0,1,Travel_Rarely,Divorced,16,No,17,6,2,1,Yes,2010-12-17,1.0,18-25,Medium,15+ yrs,2.3333333333333335,0,2010,12
EMP6972,Karen Johnson,49.0,female,Marketing,Software Engineer,Other,3,11869.0,83,876,2.0,1,1,37.0,0,2.0,2,2.0,3.0,1,Travel_Frequently,Married,13,Yes,12,6,1,1,No,2017-07-02,0.0,46-60,Very High,1–3 yrs,2.0,0,2017,7
EMP1099,Charles Jones,38.0,Male,Sales ,Director,Human Resources,2,19185.0,67,783,9.0,2,8,18.0,9,3.0,4,1.0,3.0,3,Travel_Rarely,DIVORCED,22,Yes,24,2,0,3,No,2018-08-21,0.0,36-45,Very High,8–15 yrs,2.6666666666666665,0,2018,8
EMP7699,John Williams,30.0,f,Research & Development,Sales Executive,Life Sciences,5,11443.0,98,424,32.0,18,12,14.0,0,3.0,4,2.0,3.0,4,Travel_Rarely,Single,8,No,20,2,1,2,No,2013-08-19,0.0,26-35,Very High,15+ yrs,3.0,0,2013,8
EMP3012,Robert Moore,57.0,Female,Operations,Sales Executive,Other,2,13440.0,87,1045,25.0,2,14,14.0,1,2.0,2,3.0,3.0,4,Travel_Frequently,married,30,No,20,6,0,2,No,2016-01-11,0.0,46-60,Very High,15+ yrs,2.3333333333333335,0,2016,1
EMP6678,Robert White,57.0,M,IT,Manager,Technical Degree,1,5310.0,75,673,24.0,6,4,0.0,3,3.0,4,3.0,3.0,4,Non-Travel,Married,27,No,12,6,3,3,No,2022-04-28,0.0,46-60,Medium,15+ yrs,3.3333333333333335,0,2022,4
EMP5932,Christopher Allen,51.0,F,Operations,HR Representative,Other,3,5584.0,74,577,2.0,1,0,14.0,9,3.0,2,3.0,3.0,4,Non-Travel,Single,29,Yes,23,1,2,1,No,2017-11-16,0.0,46-60,Medium,1–3 yrs,2.6666666666666665,0,2017,11
EMP3089,Sarah Miller,44.0,Male,Marketing,Research Scientist,Technical Degree,2,15079.0,79,162,29.0,14,12,27.0,3,2.0,4,4.0,3.0,1,Travel_Frequently,married,24,No,16,0,1,3,No,2021-05-19,0.0,36-45,Very High,15+ yrs,3.3333333333333335,0,2021,5
EMP4583,Mary Smith,24.0,Male,Research & Development,Research Scientist,Life Sciences,4,6723.0,66,1061,12.0,13,12,3.0,9,4.0,2,3.0,3.0,3,Non-Travel,Divorced,11,No,20,3,1,2,No,2023-03-28,0.0,18-25,High,8–15 yrs,3.0,0,2023,3
EMP3084,  Michael Anderson   ,23.0,Male,Human Resources,HR Representative,Technical Degree,5,9099.0,42,789,4.0,3,1,19.0,1,2.0,3,4.0,4.0,1,Non-Travel,Single,11,Yes,17,3,3,2,Yes,2024-11-28,1.0,18-25,High,4–7 yrs,3.0,0,2024,11
EMP2308,Robert Anderson,57.0,Female,Finance,Sales Executive,Technical Degree,4,9418.0,49,831,25.0,7,15,6.0,0,1.0,4,1.0,3.0,2,Non-Travel,Married,10,Yes,25,2,3,4,No,2012-12-19,0.0,46-60,High,15+ yrs,2.0,0,2012,12
EMP5064,Michael Brown,52.0,MALE,HR,Marketing Specialist,Marketing,4,3897.0,79,1239,2.0,1,1,31.0,0,1.0,2,1.0,4.0,3,Travel_Frequently,Married,15,Yes,19,0,3,2,No,2021-05-15,0.0,46-60,Medium,1–3 yrs,1.3333333333333333,1,2021,5
EMP6072,James Jones,45.0,Female,Sales,Financial Analyst,Life Sciences,4,3131.0,55,693,15.0,12,7,30.0,1,4.0,4,4.0,3.0,3,Travel_Frequently,Married,13,yes,13,2,3,4,No,2019-01-27,0.0,36-45,Medium,8–15 yrs,4.0,0,2019,1
EMP1502,Sarah Smith,51.0,Male,human resources,Research Scientist,Technical Degree,4,3731.0,98,573,25.0,13,8,38.0,7,3.0,1,3.0,3.0,1,Travel_Rarely,Married,25,Yes,20,3,2,3,No,2013-06-10,0.0,46-60,Medium,15+ yrs,2.3333333333333335,0,2013,6
EMP4685,Mary Thompson,36.0,Female,IT,Software Engineer,Marketing,2,19826.0,41,752,11.0,4,4,28.0,8,3.0,2,4.0,3.0,4,Travel_Frequently,married,17,Yes,11,3,1,2,Yes,2021-09-13,1.0,36-45,Very High,8–15 yrs,3.0,0,2021,9
EMP2987,Karen Moore,35.0,Female,R & D,Sales Executive,Technical Degree,1,14526.0,88,1060,22.0,5,1,8.0,4,2.0,2,3.0,3.0,2,Travel_Rarely,Single,18,No,11,1,3,3,Yes,2010-09-20,1.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2010,9
EMP8612,James Miller,32.0,M,Human Resources,Research Scientist,Life Sciences,3,10080.0,81,917,12.0,3,13,10.0,6,3.0,1,3.0,4.0,4,Non-Travel,Single,1,No,21,0,2,3,Yes,2022-07-07,1.0,26-35,Very High,8–15 yrs,2.3333333333333335,0,2022,7
EMP2788,Robert Moore,56.0,M,IT dept,Marketing Specialist,Medical,4,11400.0,69,392,11.0,8,6,9.0,3,3.0,1,1.0,3.0,2,Non-Travel,Married,19,No,24,2,1,1,Yes,2015-12-22,1.0,46-60,Very High,8–15 yrs,1.6666666666666667,0,2015,12
EMP1229,Daniel Taylor,54.0,Male,Marketing,Research Scientist,Other,1,9223.0,79,1001,11.0,5,2,24.0,5,2.0,4,2.0,3.0,3,Travel_Frequently,Single,26,Yes,16,1,2,4,No,2023-10-02,0.0,46-60,High,8–15 yrs,2.6666666666666665,0,2023,10
EMP6960,David Wilson,37.0,FEMALE,Finance,Sales Executive,Technical Degree,5,7814.0,82,216,21.0,9,9,20.0,7,1.0,3,1.0,3.0,1,Non-Travel,Married,28,No,18,3,2,1,No,2013-08-11,0.0,36-45,High,15+ yrs,1.6666666666666667,0,2013,8
EMP8944,Sandra Johnson,45.0,F,Operations,Manager,Life Sciences,4,3763.0,98,1213,3.0,0,1,32.0,2,2.0,2,3.0,4.0,3,Travel_Rarely,SINGLE,2,No,20,2,3,1,Yes,2012-11-12,1.0,36-45,Medium,1–3 yrs,2.3333333333333335,0,2012,11
EMP7210,Susan Davis,43.0,Male,IT,Marketing Specialist,Human Resources,1,16017.0,85,801,34.0,15,6,25.0,2,3.0,3,4.0,4.0,4,Travel_Rarely,married,16,Yes,14,3,1,2,Yes,2018-04-19,1.0,36-45,Very High,15+ yrs,3.3333333333333335,0,2018,4
EMP2362,  Betty Wilson   ,51.0,Male,Marketing,Operations Lead,Other,5,7970.0,60,717,18.0,14,10,29.0,4,1.0,2,4.0,3.0,1,Travel_Rarely,Single,30,Yes,20,0,0,2,No,2017-02-24,0.0,46-60,High,15+ yrs,2.3333333333333335,0,2017,2
EMP8850,  Richard Williams   ,60.0,Male,HR,Software Engineer,Medical,2,5976.0,89,560,2.0,2,2,6.0,5,4.0,3,1.0,3.0,1,Non-Travel,Single,5,Yes,25,1,1,1,Yes,2018-09-22,1.0,46-60,Medium,1–3 yrs,2.6666666666666665,0,2018,9
EMP8951,Thomas Jackson,54.0,mAle,Operations,Research Scientist,Human Resources,4,13561.0,93,581,19.0,3,6,30.0,1,3.0,4,2.0,3.0,4,Travel_Frequently,Single,25,No,20,2,0,3,No,2012-09-10,0.0,46-60,Very High,15+ yrs,3.0,0,2012,9
EMP7124,Linda Williams,33.0,Female,Finance,Director,Marketing,3,9726.0,33,754,27.0,12,0,29.0,0,1.0,4,3.0,3.0,1,Non-Travel,Married,25,Yes,16,4,3,2,No,2015-08-03,0.0,26-35,High,15+ yrs,2.6666666666666665,0,2015,8
EMP6541,James Garcia,26.0,Male,Human Resources,Operations Lead,Marketing,3,18420.0,65,389,5.0,5,5,9.0,2,4.0,2,2.0,3.0,1,Travel_Rarely,MARRIED,25,No,21,2,1,1,Yes,2021-10-15,1.0,26-35,Very High,4–7 yrs,2.6666666666666665,0,2021,10
EMP1280,Nancy Williams,22.0,mAle,Human Resources,HR Representative,Marketing,2,18022.0,58,948,19.0,5,1,10.0,8,2.0,4,1.0,3.0,2,Travel_Frequently,Married,27,Yes,25,2,1,2,No,2022-04-07,0.0,18-25,Very High,15+ yrs,2.3333333333333335,0,2022,4
EMP6855,Margaret Martin,36.0,mAle,sales,Operations Lead,Marketing,3,15930.0,85,703,12.0,2,3,13.0,6,3.0,2,1.0,3.0,2,Travel_Frequently,MARRIED,15,no,25,3,2,3,No,2015-11-06,0.0,36-45,Very High,8–15 yrs,2.0,0,2015,11
EMP5516,Joseph Wilson,19.0,Male,SALES,Research Scientist,Human Resources,1,6352.0,50,1400,7.0,7,8,36.0,4,3.0,4,3.0,3.0,1,Travel_Frequently,Divorced,8,0,22,2,1,3,No,2012-08-20,0.0,18-25,High,4–7 yrs,3.3333333333333335,0,2012,8
EMP7644,Susan Brown$$,42.0,Female,Human Resources,Laboratory Technician,Life Sciences,1,1755.0,92,1089,20.0,0,14,39.0,3,1.0,2,4.0,3.0,2,Travel_Rarely,Married,21,Yes,21,4,1,1,No,2024-03-12,0.0,36-45,Low,15+ yrs,2.3333333333333335,0,2024,3
EMP5951,Karen Davis,30.0,Female,Marketing,Operations Lead,Life Sciences,1,7032.0,100,1160,0.0,0,1,3.0,5,1.0,3,4.0,3.0,3,Non-Travel,Single,8,NO,21,1,3,4,Yes,2011-05-09,1.0,26-35,High,<1 yr,2.6666666666666665,0,2011,5
EMP5621,Karen Smith,52.0,f,IT,Research Scientist,Life Sciences,2,2844.0,66,1392,20.0,2,11,4.0,9,4.0,2,1.0,3.0,2,Non-Travel,Single,30,Yes,13,1,3,3,No,2016-02-04,0.0,46-60,Low,15+ yrs,2.3333333333333335,0,2016,2
EMP6212,  James Taylor   ,26.0,mAle,Research & Development,Marketing Specialist,Human Resources,4,16231.0,83,198,20.0,12,1,39.0,9,4.0,2,1.0,3.0,4,Non-Travel,Married,8,No,20,4,3,3,Yes,2010-07-14,1.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2010,7
EMP2374,Sarah Taylor,54.0,Female,Finance,Laboratory Technician,Life Sciences,3,4775.0,86,162,13.0,9,7,28.0,6,2.0,4,2.0,3.0,2,Travel_Frequently,Single,25,Yes,23,1,2,3,No,2023-06-16,0.0,46-60,Medium,8–15 yrs,2.6666666666666665,0,2023,6
EMP4700,David White,37.0,Female,Marketing,Operations Lead,Other,3,14360.0,73,938,35.0,7,8,19.0,0,2.0,2,4.0,3.0,1,Non-Travel,divorced,28,Yes,20,2,1,2,No,2017-01-12,0.0,36-45,Very High,15+ yrs,2.6666666666666665,0,2017,1
EMP3864,Lisa Anderson,41.0,Female,Research & Development,Director,Life Sciences,5,4831.0,50,1392,17.0,18,2,35.0,1,1.0,3,3.0,3.0,1,Travel_Frequently,single,14,No,16,2,1,2,Yes,2023-08-17,1.0,36-45,Medium,15+ yrs,2.3333333333333335,0,2023,8
EMP6089,Thomas Miller,34.0,Male,research and development,Software Engineer,Life Sciences,2,4725.0,94,515,9.0,5,0,9.0,3,2.0,1,3.0,3.0,2,Travel_Frequently,Single,10,Yes,17,3,2,1,Yes,2018-03-15,1.0,26-35,Medium,8–15 yrs,2.0,0,2018,3
EMP3360,Sarah Smith,24.0,mAle,SALES,Director,Medical,4,11229.0,67,1327,7.0,3,2,28.0,0,2.0,2,2.0,3.0,2,Travel_Frequently,Married,18,yes,23,3,0,4,No,2014-08-28,0.0,18-25,Very High,4–7 yrs,2.0,0,2014,8
EMP7344,  David Harris   ,27.0,MALE,Sales,Research Scientist,Human Resources,5,10854.0,87,415,18.0,12,6,2.0,9,2.0,1,4.0,3.0,3,Travel_Frequently,Married,15,No,25,5,3,4,Yes,2020-10-01,1.0,26-35,Very High,15+ yrs,2.3333333333333335,0,2020,10
EMP1588,Linda Anderson,31.0,Male,Operations,Marketing Specialist,Medical,3,15521.0,92,583,1.0,2,0,33.0,9,1.0,4,2.0,3.0,1,Travel_Rarely,Married,14,No,12,2,3,1,Yes,2021-07-25,1.0,26-35,Very High,<1 yr,2.3333333333333335,0,2021,7
EMP2629,Karen Thompson,50.0,Female,IT,Manager,Human Resources,1,8041.0,38,1264,8.0,0,5,12.0,0,3.0,3,2.0,3.0,3,Travel_Frequently,Married,25,Yes,13,4,3,4,No,2015-03-25,0.0,46-60,High,8–15 yrs,2.6666666666666665,0,2015,3
